Unnamed: 0,raw_data,date,price,percent,district,small_district
10,"2012年02月房价
19117元/㎡
4.4%↓
福田
futiankouan",2012年02月房价,19117元/㎡,4.4%↓,福田,futiankouan
11,"2012年01月房价
19997元/㎡
--
福田
futiankouan",2012年01月房价,19997元/㎡,--,福田,futiankouan
0,"2018年12月房价
70520元/㎡
5.79%↓
福田
futianzhongxin",2018年12月房价,70520元/㎡,5.79%↓,福田,futianzhongxin
1,"2018年11月房价
74855元/㎡
0.18%↓
福田
futianzhongxin",2018年11月房价,74855元/㎡,0.18%↓,福田,futianzhongxin
2,"2018年10月房价
74992元/㎡
0.9%↑
福田
futianzhongxin",2018年10月房价,74992元/㎡,0.9%↑,福田,futianzhongxin
3,"2018年09月房价
74321元/㎡
3.73%↓
福田
futianzhongxin",2018年09月房价,74321元/㎡,3.73%↓,福田,futianzhongxin
4,"2018年08月房价
77202元/㎡
8.6%↑
福田
futianzhongxin",2018年08月房价,77202元/㎡,8.6%↑,福田,futianzhongxin
5,"2018年07月房价
71088元/㎡
1.84%↑
福田
futianzhongxin",2018年07月房价,71088元/㎡,1.84%↑,福田,futianzhongxin
6,"2018年06月房价
69801元/㎡
5.07%↑
福田
futianzhongxin",2018年06月房价,69801元/㎡,5.07%↑,福田,futianzhongxin
7,"2018年05月房价
66432元/㎡
1.21%↓
福田
futianzhongxin",2018年05月房价,66432元/㎡,1.21%↓,福田,futianzhongxin
8,"2018年04月房价
67246元/㎡
3.6%↑
福田
futianzhongxin",2018年04月房价,67246元/㎡,3.6%↑,福田,futianzhongxin
9,"2018年03月房价
64908元/㎡
14.55%↓
福田
futianzhongxin",2018年03月房价,64908元/㎡,14.55%↓,福田,futianzhongxin
10,"2018年02月房价
75960元/㎡
3.86%↑
福田
futianzhongxin",2018年02月房价,75960元/㎡,3.86%↑,福田,futianzhongxin
11,"2018年01月房价
73139元/㎡
8.1%↑
福田
futianzhongxin",2018年01月房价,73139元/㎡,8.1%↑,福田,futianzhongxin
0,"2017年12月房价
96798元/㎡
3.69%↑
南山
houhai",2017年12月房价,96798元/㎡,3.69%↑,南山,houhai
1,"2017年11月房价
93349元/㎡
6.02%↑
南山
houhai",2017年11月房价,93349元/㎡,6.02%↑,南山,houhai
2,"2017年10月房价
88048元/㎡
5.33%↑
南山
houhai",2017年10月房价,88048元/㎡,5.33%↑,南山,houhai
3,"2017年09月房价
83589元/㎡
1.07%↑
南山
houhai",2017年09月房价,83589元/㎡,1.07%↑,南山,houhai
4,"2017年08月房价
82701元/㎡
1.5%↑
南山
houhai",2017年08月房价,82701元/㎡,1.5%↑,南山,houhai
5,"2017年07月房价
81479元/㎡
1.09%↑
南山
houhai",2017年07月房价,81479元/㎡,1.09%↑,南山,houhai
6,"2017年06月房价
80601元/㎡
2.04%↓
南山
houhai",2017年06月房价,80601元/㎡,2.04%↓,南山,houhai
7,"2017年05月房价
82281元/㎡
0.18%↓
南山
houhai",2017年05月房价,82281元/㎡,0.18%↓,南山,houhai
8,"2017年04月房价
82433元/㎡
2.58%↑
南山
houhai",2017年04月房价,82433元/㎡,2.58%↑,南山,houhai
9,"2017年03月房价
80360元/㎡
1.96%↑
南山
houhai",2017年03月房价,80360元/㎡,1.96%↑,南山,houhai
10,"2017年02月房价
78812元/㎡
1.26%↑
南山
houhai",2017年02月房价,78812元/㎡,1.26%↑,南山,houhai
11,"2017年01月房价
77829元/㎡
5.52%↓
南山
houhai",2017年01月房价,77829元/㎡,5.52%↓,南山,houhai
0,"2012年12月房价
15545元/㎡
2.53%↑
宝安中心
taoyuanju",2012年12月房价,15545元/㎡,2.53%↑,宝安中心,taoyuanju
1,"2012年11月房价
15161元/㎡
0.94%↑
宝安中心
taoyuanju",2012年11月房价,15161元/㎡,0.94%↑,宝安中心,taoyuanju
2,"2012年10月房价
15020元/㎡
2.16%↑
宝安中心
taoyuanju",2012年10月房价,15020元/㎡,2.16%↑,宝安中心,taoyuanju
3,"2012年09月房价
14702元/㎡
0.93%↑
宝安中心
taoyuanju",2012年09月房价,14702元/㎡,0.93%↑,宝安中心,taoyuanju
4,"2012年08月房价
14566元/㎡
1.56%↑
宝安中心
taoyuanju",2012年08月房价,14566元/㎡,1.56%↑,宝安中心,taoyuanju
5,"2012年07月房价
14342元/㎡
1.95%↑
宝安中心
taoyuanju",2012年07月房价,14342元/㎡,1.95%↑,宝安中心,taoyuanju
6,"2012年06月房价
14068元/㎡
1.74%↑
宝安中心
taoyuanju",2012年06月房价,14068元/㎡,1.74%↑,宝安中心,taoyuanju
7,"2012年05月房价
13828元/㎡
0.14%↑
宝安中心
taoyuanju",2012年05月房价,13828元/㎡,0.14%↑,宝安中心,taoyuanju
8,"2012年04月房价
13808元/㎡
1.53%↑
宝安中心
taoyuanju",2012年04月房价,13808元/㎡,1.53%↑,宝安中心,taoyuanju
9,"2012年03月房价
13600元/㎡
1.08%↑
宝安中心
taoyuanju",2012年03月房价,13600元/㎡,1.08%↑,宝安中心,taoyuanju
10,"2012年02月房价
13455元/㎡
0.95%↓
宝安中心
taoyuanju",2012年02月房价,13455元/㎡,0.95%↓,宝安中心,taoyuanju
11,"2012年01月房价
13584元/㎡
--
宝安中心
taoyuanju",2012年01月房价,13584元/㎡,--,宝安中心,taoyuanju
0,"2017年12月房价
58819元/㎡
4.02%↑
福田
shangbu",2017年12月房价,58819元/㎡,4.02%↑,福田,shangbu
1,"2017年11月房价
56544元/㎡
2.29%↑
福田
shangbu",2017年11月房价,56544元/㎡,2.29%↑,福田,shangbu
2,"2017年10月房价
55276元/㎡
1.92%↓
福田
shangbu",2017年10月房价,55276元/㎡,1.92%↓,福田,shangbu
3,"2017年09月房价
56361元/㎡
9.8%↑
福田
shangbu",2017年09月房价,56361元/㎡,9.8%↑,福田,shangbu
4,"2017年08月房价
51332元/㎡
6.83%↓
福田
shangbu",2017年08月房价,51332元/㎡,6.83%↓,福田,shangbu
5,"2017年07月房价
55094元/㎡
5.39%↓
福田
shangbu",2017年07月房价,55094元/㎡,5.39%↓,福田,shangbu
6,"2017年06月房价
58233元/㎡
0.34%↓
福田
shangbu",2017年06月房价,58233元/㎡,0.34%↓,福田,shangbu
7,"2017年05月房价
58432元/㎡
4.41%↑
福田
shangbu",2017年05月房价,58432元/㎡,4.41%↑,福田,shangbu
8,"2017年04月房价
55966元/㎡
6.57%↑
福田
shangbu",2017年04月房价,55966元/㎡,6.57%↑,福田,shangbu
9,"2017年03月房价
52515元/㎡
7.46%↓
福田
shangbu",2017年03月房价,52515元/㎡,7.46%↓,福田,shangbu
10,"2017年02月房价
56750元/㎡
0.57%↑
福田
shangbu",2017年02月房价,56750元/㎡,0.57%↑,福田,shangbu
11,"2017年01月房价
56430元/㎡
2.28%↑
福田
shangbu",2017年01月房价,56430元/㎡,2.28%↑,福田,shangbu
0,"2017年12月房价
12847元/㎡
1.2%↓
宝安中心
shajing",2017年12月房价,12847元/㎡,1.2%↓,宝安中心,shajing
1,"2017年11月房价
13004元/㎡
4.13%↑
宝安中心
shajing",2017年11月房价,13004元/㎡,4.13%↑,宝安中心,shajing
2,"2017年10月房价
12488元/㎡
5.83%↑
宝安中心
shajing",2017年10月房价,12488元/㎡,5.83%↑,宝安中心,shajing
3,"2017年09月房价
11800元/㎡
1.22%↓
宝安中心
shajing",2017年09月房价,11800元/㎡,1.22%↓,宝安中心,shajing
4,"2017年08月房价
11945元/㎡
2.08%↓
宝安中心
shajing",2017年08月房价,11945元/㎡,2.08%↓,宝安中心,shajing
5,"2017年07月房价
12199元/㎡
2.55%↑
宝安中心
shajing",2017年07月房价,12199元/㎡,2.55%↑,宝安中心,shajing
6,"2017年06月房价
11896元/㎡
6.86%↑
宝安中心
shajing",2017年06月房价,11896元/㎡,6.86%↑,宝安中心,shajing
7,"2017年05月房价
11133元/㎡
19.19%↑
宝安中心
shajing",2017年05月房价,11133元/㎡,19.19%↑,宝安中心,shajing
8,"2017年04月房价
9340元/㎡
8.08%↑
宝安中心
shajing",2017年04月房价,9340元/㎡,8.08%↑,宝安中心,shajing
9,"2017年03月房价
8642元/㎡
1.09%↓
宝安中心
shajing",2017年03月房价,8642元/㎡,1.09%↓,宝安中心,shajing
10,"2017年02月房价
8736元/㎡
3.46%↓
宝安中心
shajing",2017年02月房价,8736元/㎡,3.46%↓,宝安中心,shajing
11,"2017年01月房价
9049元/㎡
0.04%↓
宝安中心
shajing",2017年01月房价,9049元/㎡,0.04%↓,宝安中心,shajing
0,"2018年12月房价
46950元/㎡
1.57%↓
罗湖
huangbeiling",2018年12月房价,46950元/㎡,1.57%↓,罗湖,huangbeiling
1,"2018年11月房价
47701元/㎡
0.99%↓
罗湖
huangbeiling",2018年11月房价,47701元/㎡,0.99%↓,罗湖,huangbeiling
2,"2018年10月房价
48179元/㎡
0.89%↑
罗湖
huangbeiling",2018年10月房价,48179元/㎡,0.89%↑,罗湖,huangbeiling
3,"2018年09月房价
47754元/㎡
0.5%↑
罗湖
huangbeiling",2018年09月房价,47754元/㎡,0.5%↑,罗湖,huangbeiling
4,"2018年08月房价
47516元/㎡
2%↓
罗湖
huangbeiling",2018年08月房价,47516元/㎡,2%↓,罗湖,huangbeiling
5,"2018年07月房价
48486元/㎡
0.24%↑
罗湖
huangbeiling",2018年07月房价,48486元/㎡,0.24%↑,罗湖,huangbeiling
6,"2018年06月房价
48369元/㎡
1.85%↑
罗湖
huangbeiling",2018年06月房价,48369元/㎡,1.85%↑,罗湖,huangbeiling
7,"2018年05月房价
47490元/㎡
0.9%↑
罗湖
huangbeiling",2018年05月房价,47490元/㎡,0.9%↑,罗湖,huangbeiling
8,"2018年04月房价
47068元/㎡
0.75%↓
罗湖
huangbeiling",2018年04月房价,47068元/㎡,0.75%↓,罗湖,huangbeiling
9,"2018年03月房价
47422元/㎡
14.15%↓
罗湖
huangbeiling",2018年03月房价,47422元/㎡,14.15%↓,罗湖,huangbeiling
10,"2018年02月房价
55236元/㎡
9.7%↑
罗湖
huangbeiling",2018年02月房价,55236元/㎡,9.7%↑,罗湖,huangbeiling
11,"2018年01月房价
50350元/㎡
10.58%↑
罗湖
huangbeiling",2018年01月房价,50350元/㎡,10.58%↑,罗湖,huangbeiling
0,"2019年12月房价
82819元/㎡
2.75%↑
福田
shishad",2019年12月房价,82819元/㎡,2.75%↑,福田,shishad
1,"2019年11月房价
80602元/㎡
2.69%↑
福田
shishad",2019年11月房价,80602元/㎡,2.69%↑,福田,shishad
2,"2019年10月房价
78494元/㎡
1.81%↑
福田
shishad",2019年10月房价,78494元/㎡,1.81%↑,福田,shishad
3,"2019年09月房价
77100元/㎡
0.55%↓
福田
shishad",2019年09月房价,77100元/㎡,0.55%↓,福田,shishad
4,"2019年08月房价
77529元/㎡
2.83%↓
福田
shishad",2019年08月房价,77529元/㎡,2.83%↓,福田,shishad
5,"2019年07月房价
79790元/㎡
0.13%↑
福田
shishad",2019年07月房价,79790元/㎡,0.13%↑,福田,shishad
6,"2019年06月房价
79683元/㎡
2.7%↑
福田
shishad",2019年06月房价,79683元/㎡,2.7%↑,福田,shishad
7,"2019年05月房价
77590元/㎡
1.16%↑
福田
shishad",2019年05月房价,77590元/㎡,1.16%↑,福田,shishad
8,"2019年04月房价
76701元/㎡
3.34%↑
福田
shishad",2019年04月房价,76701元/㎡,3.34%↑,福田,shishad
9,"2019年03月房价
74224元/㎡
1.67%↓
福田
shishad",2019年03月房价,74224元/㎡,1.67%↓,福田,shishad
10,"2019年02月房价
75485元/㎡
0.76%↑
福田
shishad",2019年02月房价,75485元/㎡,0.76%↑,福田,shishad
11,"2019年01月房价
74917元/㎡
1.45%↑
福田
shishad",2019年01月房价,74917元/㎡,1.45%↑,福田,shishad
0,"2012年12月房价
20926元/㎡
2.37%↓
南山
nantou",2012年12月房价,20926元/㎡,2.37%↓,南山,nantou
1,"2012年11月房价
21433元/㎡
1.66%↑
南山
nantou",2012年11月房价,21433元/㎡,1.66%↑,南山,nantou
2,"2012年10月房价
21084元/㎡
1.18%↑
南山
nantou",2012年10月房价,21084元/㎡,1.18%↑,南山,nantou
3,"2012年09月房价
20838元/㎡
0.86%↑
南山
nantou",2012年09月房价,20838元/㎡,0.86%↑,南山,nantou
4,"2012年08月房价
20661元/㎡
2.23%↑
南山
nantou",2012年08月房价,20661元/㎡,2.23%↑,南山,nantou
5,"2012年07月房价
20210元/㎡
4.58%↑
南山
nantou",2012年07月房价,20210元/㎡,4.58%↑,南山,nantou
6,"2012年06月房价
19325元/㎡
1.6%↑
南山
nantou",2012年06月房价,19325元/㎡,1.6%↑,南山,nantou
7,"2012年05月房价
19020元/㎡
2.69%↑
南山
nantou",2012年05月房价,19020元/㎡,2.69%↑,南山,nantou
8,"2012年04月房价
18521元/㎡
0.35%↑
南山
nantou",2012年04月房价,18521元/㎡,0.35%↑,南山,nantou
9,"2012年03月房价
18456元/㎡
1.21%↑
南山
nantou",2012年03月房价,18456元/㎡,1.21%↑,南山,nantou
10,"2012年02月房价
18235元/㎡
0.71%↑
南山
nantou",2012年02月房价,18235元/㎡,0.71%↑,南山,nantou
11,"2012年01月房价
18106元/㎡
--
南山
nantou",2012年01月房价,18106元/㎡,--,南山,nantou
0,"2020年11月房价
31286元/㎡
6.42%↑
龙岗
pingdi",2020年11月房价,31286元/㎡,6.42%↑,龙岗,pingdi
1,"2020年10月房价
29398元/㎡
0.85%↓
龙岗
pingdi",2020年10月房价,29398元/㎡,0.85%↓,龙岗,pingdi
2,"2020年09月房价
29650元/㎡
1.23%↑
龙岗
pingdi",2020年09月房价,29650元/㎡,1.23%↑,龙岗,pingdi
3,"2020年08月房价
29289元/㎡
5.34%↑
龙岗
pingdi",2020年08月房价,29289元/㎡,5.34%↑,龙岗,pingdi
4,"2020年07月房价
27805元/㎡
5.35%↑
龙岗
pingdi",2020年07月房价,27805元/㎡,5.35%↑,龙岗,pingdi
5,"2020年06月房价
26393元/㎡
3.5%↑
龙岗
pingdi",2020年06月房价,26393元/㎡,3.5%↑,龙岗,pingdi
6,"2020年05月房价
25500元/㎡
3.99%↓
龙岗
pingdi",2020年05月房价,25500元/㎡,3.99%↓,龙岗,pingdi
7,"2020年04月房价
26561元/㎡
4.32%↓
龙岗
pingdi",2020年04月房价,26561元/㎡,4.32%↓,龙岗,pingdi
8,"2020年03月房价
27760元/㎡
1.85%↑
龙岗
pingdi",2020年03月房价,27760元/㎡,1.85%↑,龙岗,pingdi
9,"2020年02月房价
27257元/㎡
1.19%↑
龙岗
pingdi",2020年02月房价,27257元/㎡,1.19%↑,龙岗,pingdi
10,"2020年01月房价
26937元/㎡
1.24%↑
龙岗
pingdi",2020年01月房价,26937元/㎡,1.24%↑,龙岗,pingdi
0,"2011年12月房价
23992元/㎡
3.23%↓
福田
jingtian",2011年12月房价,23992元/㎡,3.23%↓,福田,jingtian
1,"2011年11月房价
24793元/㎡
0.78%↓
福田
jingtian",2011年11月房价,24793元/㎡,0.78%↓,福田,jingtian
2,"2011年10月房价
24988元/㎡
0.13%↑
福田
jingtian",2011年10月房价,24988元/㎡,0.13%↑,福田,jingtian
3,"2011年09月房价
24955元/㎡
1.26%↓
福田
jingtian",2011年09月房价,24955元/㎡,1.26%↓,福田,jingtian
4,"2011年08月房价
25273元/㎡
0.38%↓
福田
jingtian",2011年08月房价,25273元/㎡,0.38%↓,福田,jingtian
5,"2011年07月房价
25370元/㎡
2.1%↑
福田
jingtian",2011年07月房价,25370元/㎡,2.1%↑,福田,jingtian
6,"2011年06月房价
24848元/㎡
0.97%↑
福田
jingtian",2011年06月房价,24848元/㎡,0.97%↑,福田,jingtian
7,"2011年05月房价
24610元/㎡
4.21%↑
福田
jingtian",2011年05月房价,24610元/㎡,4.21%↑,福田,jingtian
8,"2011年04月房价
23615元/㎡
3.2%↑
福田
jingtian",2011年04月房价,23615元/㎡,3.2%↑,福田,jingtian
9,"2011年03月房价
22883元/㎡
3.3%↑
福田
jingtian",2011年03月房价,22883元/㎡,3.3%↑,福田,jingtian
10,"2011年02月房价
22152元/㎡
0.38%↑
福田
jingtian",2011年02月房价,22152元/㎡,0.38%↑,福田,jingtian
11,"2011年01月房价
22069元/㎡
3.23%↑
福田
jingtian",2011年01月房价,22069元/㎡,3.23%↑,福田,jingtian
0,"2013年12月房价
21449元/㎡
0.73%↑
龙岗
bantian",2013年12月房价,21449元/㎡,0.73%↑,龙岗,bantian
1,"2013年11月房价
21294元/㎡
3.06%↑
龙岗
bantian",2013年11月房价,21294元/㎡,3.06%↑,龙岗,bantian
2,"2013年10月房价
20661元/㎡
3.34%↑
龙岗
bantian",2013年10月房价,20661元/㎡,3.34%↑,龙岗,bantian
3,"2013年09月房价
19993元/㎡
0.87%↑
龙岗
bantian",2013年09月房价,19993元/㎡,0.87%↑,龙岗,bantian
4,"2013年08月房价
19820元/㎡
0.51%↓
龙岗
bantian",2013年08月房价,19820元/㎡,0.51%↓,龙岗,bantian
5,"2013年07月房价
19922元/㎡
4.63%↑
龙岗
bantian",2013年07月房价,19922元/㎡,4.63%↑,龙岗,bantian
6,"2013年06月房价
19040元/㎡
1.9%↑
龙岗
bantian",2013年06月房价,19040元/㎡,1.9%↑,龙岗,bantian
7,"2013年05月房价
18685元/㎡
0.86%↑
龙岗
bantian",2013年05月房价,18685元/㎡,0.86%↑,龙岗,bantian
8,"2013年04月房价
18525元/㎡
1.34%↑
龙岗
bantian",2013年04月房价,18525元/㎡,1.34%↑,龙岗,bantian
9,"2013年03月房价
18280元/㎡
2.7%↑
龙岗
bantian",2013年03月房价,18280元/㎡,2.7%↑,龙岗,bantian
10,"2013年02月房价
17799元/㎡
1.4%↑
龙岗
bantian",2013年02月房价,17799元/㎡,1.4%↑,龙岗,bantian
11,"2013年01月房价
17553元/㎡
1.23%↓
龙岗
bantian",2013年01月房价,17553元/㎡,1.23%↓,龙岗,bantian
0,"2020年11月房价
61973元/㎡
0.53%↓
罗湖
dongmen",2020年11月房价,61973元/㎡,0.53%↓,罗湖,dongmen
1,"2020年10月房价
62302元/㎡
0.97%↑
罗湖
dongmen",2020年10月房价,62302元/㎡,0.97%↑,罗湖,dongmen
2,"2020年09月房价
61703元/㎡
2.05%↑
罗湖
dongmen",2020年09月房价,61703元/㎡,2.05%↑,罗湖,dongmen
3,"2020年08月房价
60466元/㎡
0.13%↓
罗湖
dongmen",2020年08月房价,60466元/㎡,0.13%↓,罗湖,dongmen
4,"2020年07月房价
60546元/㎡
3.87%↑
罗湖
dongmen",2020年07月房价,60546元/㎡,3.87%↑,罗湖,dongmen
5,"2020年06月房价
58292元/㎡
0.17%↑
罗湖
dongmen",2020年06月房价,58292元/㎡,0.17%↑,罗湖,dongmen
6,"2020年05月房价
58192元/㎡
1.92%↑
罗湖
dongmen",2020年05月房价,58192元/㎡,1.92%↑,罗湖,dongmen
7,"2020年04月房价
57097元/㎡
3.71%↑
罗湖
dongmen",2020年04月房价,57097元/㎡,3.71%↑,罗湖,dongmen
8,"2020年03月房价
55053元/㎡
0.12%↑
罗湖
dongmen",2020年03月房价,55053元/㎡,0.12%↑,罗湖,dongmen
9,"2020年02月房价
54990元/㎡
1.78%↑
罗湖
dongmen",2020年02月房价,54990元/㎡,1.78%↑,罗湖,dongmen
10,"2020年01月房价
54028元/㎡
1.4%↑
罗湖
dongmen",2020年01月房价,54028元/㎡,1.4%↑,罗湖,dongmen
0,"2019年12月房价
96324元/㎡
0.42%↓
南山
huaqiaocheng",2019年12月房价,96324元/㎡,0.42%↓,南山,huaqiaocheng
1,"2019年11月房价
96731元/㎡
5.65%↓
南山
huaqiaocheng",2019年11月房价,96731元/㎡,5.65%↓,南山,huaqiaocheng
2,"2019年10月房价
102527元/㎡
0.49%↑
南山
huaqiaocheng",2019年10月房价,102527元/㎡,0.49%↑,南山,huaqiaocheng
3,"2019年09月房价
102029元/㎡
0.99%↑
南山
huaqiaocheng",2019年09月房价,102029元/㎡,0.99%↑,南山,huaqiaocheng
4,"2019年08月房价
101032元/㎡
0.39%↓
南山
huaqiaocheng",2019年08月房价,101032元/㎡,0.39%↓,南山,huaqiaocheng
5,"2019年07月房价
101431元/㎡
1.04%↑
南山
huaqiaocheng",2019年07月房价,101431元/㎡,1.04%↑,南山,huaqiaocheng
6,"2019年06月房价
100385元/㎡
4.17%↓
南山
huaqiaocheng",2019年06月房价,100385元/㎡,4.17%↓,南山,huaqiaocheng
7,"2019年05月房价
104756元/㎡
3.11%↓
南山
huaqiaocheng",2019年05月房价,104756元/㎡,3.11%↓,南山,huaqiaocheng
8,"2019年04月房价
108114元/㎡
2.77%↓
南山
huaqiaocheng",2019年04月房价,108114元/㎡,2.77%↓,南山,huaqiaocheng
9,"2019年03月房价
111191元/㎡
3.45%↓
南山
huaqiaocheng",2019年03月房价,111191元/㎡,3.45%↓,南山,huaqiaocheng
10,"2019年02月房价
115170元/㎡
1.54%↑
南山
huaqiaocheng",2019年02月房价,115170元/㎡,1.54%↑,南山,huaqiaocheng
11,"2019年01月房价
113419元/㎡
4.58%↓
南山
huaqiaocheng",2019年01月房价,113419元/㎡,4.58%↓,南山,huaqiaocheng
0,"2017年12月房价
48415元/㎡
1.64%↓
龙华
mingzhi",2017年12月房价,48415元/㎡,1.64%↓,龙华,mingzhi
1,"2017年11月房价
49220元/㎡
3.64%↓
龙华
mingzhi",2017年11月房价,49220元/㎡,3.64%↓,龙华,mingzhi
2,"2017年10月房价
51076元/㎡
0.67%↓
龙华
mingzhi",2017年10月房价,51076元/㎡,0.67%↓,龙华,mingzhi
3,"2017年09月房价
51422元/㎡
0.52%↑
龙华
mingzhi",2017年09月房价,51422元/㎡,0.52%↑,龙华,mingzhi
4,"2017年08月房价
51154元/㎡
0.2%↓
龙华
mingzhi",2017年08月房价,51154元/㎡,0.2%↓,龙华,mingzhi
5,"2017年07月房价
51256元/㎡
0.22%↑
龙华
mingzhi",2017年07月房价,51256元/㎡,0.22%↑,龙华,mingzhi
6,"2017年06月房价
51145元/㎡
2.45%↑
龙华
mingzhi",2017年06月房价,51145元/㎡,2.45%↑,龙华,mingzhi
7,"2017年05月房价
49921元/㎡
0.78%↑
龙华
mingzhi",2017年05月房价,49921元/㎡,0.78%↑,龙华,mingzhi
8,"2017年04月房价
49532元/㎡
3.41%↑
龙华
mingzhi",2017年04月房价,49532元/㎡,3.41%↑,龙华,mingzhi
9,"2017年03月房价
47899元/㎡
1.96%↑
龙华
mingzhi",2017年03月房价,47899元/㎡,1.96%↑,龙华,mingzhi
10,"2017年02月房价
46980元/㎡
0.55%↑
龙华
mingzhi",2017年02月房价,46980元/㎡,0.55%↑,龙华,mingzhi
11,"2017年01月房价
46724元/㎡
0.38%↓
龙华
mingzhi",2017年01月房价,46724元/㎡,0.38%↓,龙华,mingzhi
0,"2014年12月房价
22864元/㎡
1.34%↑
龙岗
bantian",2014年12月房价,22864元/㎡,1.34%↑,龙岗,bantian
1,"2014年11月房价
22561元/㎡
0.57%↑
龙岗
bantian",2014年11月房价,22561元/㎡,0.57%↑,龙岗,bantian
2,"2014年10月房价
22434元/㎡
4.14%↑
龙岗
bantian",2014年10月房价,22434元/㎡,4.14%↑,龙岗,bantian
3,"2014年09月房价
21542元/㎡
1.75%↓
龙岗
bantian",2014年09月房价,21542元/㎡,1.75%↓,龙岗,bantian
4,"2014年08月房价
21926元/㎡
1.57%↓
龙岗
bantian",2014年08月房价,21926元/㎡,1.57%↓,龙岗,bantian
5,"2014年07月房价
22275元/㎡
1.46%↑
龙岗
bantian",2014年07月房价,22275元/㎡,1.46%↑,龙岗,bantian
6,"2014年06月房价
21955元/㎡
2.61%↑
龙岗
bantian",2014年06月房价,21955元/㎡,2.61%↑,龙岗,bantian
7,"2014年05月房价
21396元/㎡
2.2%↓
龙岗
bantian",2014年05月房价,21396元/㎡,2.2%↓,龙岗,bantian
8,"2014年04月房价
21877元/㎡
0.46%↓
龙岗
bantian",2014年04月房价,21877元/㎡,0.46%↓,龙岗,bantian
9,"2014年03月房价
21979元/㎡
1.62%↑
龙岗
bantian",2014年03月房价,21979元/㎡,1.62%↑,龙岗,bantian
10,"2014年02月房价
21628元/㎡
0.38%↑
龙岗
bantian",2014年02月房价,21628元/㎡,0.38%↑,龙岗,bantian
11,"2014年01月房价
21547元/㎡
0.46%↑
龙岗
bantian",2014年01月房价,21547元/㎡,0.46%↑,龙岗,bantian
0,"2018年12月房价
65566元/㎡
1.1%↓
南山
taoyuancun",2018年12月房价,65566元/㎡,1.1%↓,南山,taoyuancun
1,"2018年11月房价
66294元/㎡
0.17%↑
南山
taoyuancun",2018年11月房价,66294元/㎡,0.17%↑,南山,taoyuancun
2,"2018年10月房价
66179元/㎡
0.7%↓
南山
taoyuancun",2018年10月房价,66179元/㎡,0.7%↓,南山,taoyuancun
3,"2018年09月房价
66645元/㎡
0.08%↓
南山
taoyuancun",2018年09月房价,66645元/㎡,0.08%↓,南山,taoyuancun
4,"2018年08月房价
66699元/㎡
0.06%↓
南山
taoyuancun",2018年08月房价,66699元/㎡,0.06%↓,南山,taoyuancun
5,"2018年07月房价
66736元/㎡
0.8%↑
南山
taoyuancun",2018年07月房价,66736元/㎡,0.8%↑,南山,taoyuancun
6,"2018年06月房价
66204元/㎡
2.24%↑
南山
taoyuancun",2018年06月房价,66204元/㎡,2.24%↑,南山,taoyuancun
7,"2018年05月房价
64751元/㎡
1.25%↑
南山
taoyuancun",2018年05月房价,64751元/㎡,1.25%↑,南山,taoyuancun
8,"2018年04月房价
63951元/㎡
0.64%↑
南山
taoyuancun",2018年04月房价,63951元/㎡,0.64%↑,南山,taoyuancun
9,"2018年03月房价
63543元/㎡
8.11%↓
南山
taoyuancun",2018年03月房价,63543元/㎡,8.11%↓,南山,taoyuancun
10,"2018年02月房价
69150元/㎡
3.14%↑
南山
taoyuancun",2018年02月房价,69150元/㎡,3.14%↑,南山,taoyuancun
11,"2018年01月房价
67047元/㎡
8.65%↑
南山
taoyuancun",2018年01月房价,67047元/㎡,8.65%↑,南山,taoyuancun
0,"2017年12月房价
51477元/㎡
0.39%↑
龙岗
buji",2017年12月房价,51477元/㎡,0.39%↑,龙岗,buji
1,"2017年11月房价
51277元/㎡
0.39%↑
龙岗
buji",2017年11月房价,51277元/㎡,0.39%↑,龙岗,buji
2,"2017年10月房价
51077元/㎡
0.59%↑
龙岗
buji",2017年10月房价,51077元/㎡,0.59%↑,龙岗,buji
3,"2017年09月房价
50777元/㎡
0.59%↑
龙岗
buji",2017年09月房价,50777元/㎡,0.59%↑,龙岗,buji
4,"2017年08月房价
50477元/㎡
0.8%↑
龙岗
buji",2017年08月房价,50477元/㎡,0.8%↑,龙岗,buji
5,"2017年07月房价
50077元/㎡
0.74%↑
龙岗
buji",2017年07月房价,50077元/㎡,0.74%↑,龙岗,buji
6,"2017年06月房价
49709元/㎡
0.69%↑
龙岗
buji",2017年06月房价,49709元/㎡,0.69%↑,龙岗,buji
7,"2017年05月房价
49367元/㎡
0.67%↑
龙岗
buji",2017年05月房价,49367元/㎡,0.67%↑,龙岗,buji
8,"2017年04月房价
49037元/㎡
3.21%↑
龙岗
buji",2017年04月房价,49037元/㎡,3.21%↑,龙岗,buji
9,"2017年03月房价
47512元/㎡
2.18%↑
龙岗
buji",2017年03月房价,47512元/㎡,2.18%↑,龙岗,buji
10,"2017年02月房价
46500元/㎡
0.98%↑
龙岗
buji",2017年02月房价,46500元/㎡,0.98%↑,龙岗,buji
11,"2017年01月房价
46049元/㎡
3.79%↓
龙岗
buji",2017年01月房价,46049元/㎡,3.79%↓,龙岗,buji
0,"2017年12月房价
59750元/㎡
0.56%↑
福田
chegongmiao",2017年12月房价,59750元/㎡,0.56%↑,福田,chegongmiao
1,"2017年11月房价
59417元/㎡
3.14%↑
福田
chegongmiao",2017年11月房价,59417元/㎡,3.14%↑,福田,chegongmiao
